Word,Conc.M,Dom_Pos
overextension,2.93,Noun
paraplegia,2.93,Noun
patter,2.93,Noun
philanthropist,2.93,Noun
prepayment,2.93,Noun
process,2.93,Noun
progeny,2.93,Noun
propagandist,2.93,Noun
proximity,2.93,Noun
rebellion,2.93,Noun
rebuttal,2.93,Noun
reception,2.93,Noun
resignation,2.93,Noun
scientologist,2.93,Noun
scoundrel,2.93,Noun
slapstick,2.93,Noun
spawning,2.93,Noun
spoiler,2.93,Noun
standoff,2.93,Noun
stiffness,2.93,Noun
suppresser,2.93,Noun
suppressor,2.93,Noun
teaser,2.93,Noun
techie,2.93,Noun
theft,2.93,Noun
treatment,2.93,Noun
tribune,2.93,Noun
unconsciousness,2.93,Noun
varsity,2.93,Noun
veto,2.93,Noun
amplitude,2.92,Noun
asset,2.92,Noun
astonishment,2.92,Noun
bigwig,2.92,Noun
bios,2.92,Noun
bootleg,2.92,Noun
calcification,2.92,Noun
cliffhanger,2.92,Noun
clinch,2.92,Noun
computation,2.92,Noun
contester,2.92,Noun
counterattack,2.92,Noun
criminalist,2.92,Noun
cubism,2.92,Noun
damping,2.92,Noun
deposition,2.92,Noun
dermatology,2.92,Noun
elasticity,2.92,Noun
entertainment,2.92,Noun
filler,2.92,Noun
flashpoint,2.92,Noun
groundswell,2.92,Noun
imitator,2.92,Noun
joiner,2.92,Noun
layback,2.92,Noun
leavings,2.92,Noun
malleability,2.92,Noun
mechanization,2.92,Noun
monarchist,2.92,Noun
multivolume,2.92,Noun
myopia,2.92,Noun
nature,2.92,Noun
neurotransmitter,2.92,Noun
poltergeist,2.92,Noun
pursuit,2.92,Noun
regeneration,2.92,Noun
reproduction,2.92,Noun
selector,2.92,Noun
series,2.92,Noun
spendthrift,2.92,Noun
spree,2.92,Noun
stoppage,2.92,Noun
subcompact,2.92,Noun
temp,2.92,Noun
testimonial,2.92,Noun
theatricals,2.92,Noun
throwaway,2.92,Noun
timekeeping,2.92,Noun
twain,2.92,Noun
washday,2.92,Noun
wisecrack,2.92,Noun
commodity,2.91,Noun
ode,2.91,Noun
pestilence,2.91,Noun
strider,2.91,Noun
whoremonger,2.91,Noun
bedtime,2.9,Noun
betrayer,2.9,Noun
biotechnology,2.9,Noun
bulimia,2.9,Noun
captor,2.9,Noun
chilliness,2.9,Noun
communication,2.9,Noun
confiscation,2.9,Noun
decibel,2.9,Noun
deployment,2.9,Noun
dispute,2.9,Noun
format,2.9,Noun
fortune,2.9,Noun
geology,2.9,Noun
giveaway,2.9,Noun
humidification,2.9,Noun
inbreeding,2.9,Noun
joke,2.9,Noun
magic,2.9,Noun
microsecond,2.9,Noun
million,2.9,Noun
mission,2.9,Noun
monoxide,2.9,Noun
ordinance,2.9,Noun
percentage,2.9,Noun
prank,2.9,Noun
rush,2.9,Noun
shutout,2.9,Noun
spec,2.9,Noun
transaction,2.9,Noun
whiney,2.9,Noun
wimp,2.9,Noun
asymmetry,2.89,Noun
balance,2.89,Noun
balancer,2.89,Noun
boost,2.89,Noun
bribery,2.89,Noun
buffer,2.89,Noun
chill,2.89,Noun
comfort,2.89,Noun
commune,2.89,Noun
cutie,2.89,Noun
disposal,2.89,Noun
elliptic,2.89,Noun
embolism,2.89,Noun
endowment,2.89,Noun
extras,2.89,Noun
faker,2.89,Noun
flatterer,2.89,Noun
fortunetelling,2.89,Noun
frightener,2.89,Noun
fury,2.89,Noun
gig,2.89,Noun
growth,2.89,Noun
hallmark,2.89,Noun
heaviness,2.89,Noun
hypertension,2.89,Noun
incantation,2.89,Noun
interchange,2.89,Noun
iteration,2.89,Noun
keyword,2.89,Noun
largeness,2.89,Noun
liaison,2.89,Noun
locals,2.89,Noun
multimillion,2.89,Noun
nemesis,2.89,Noun
proceedings,2.89,Noun
query,2.89,Noun
quota,2.89,Noun
reattachment,2.89,Noun
recirculation,2.89,Noun
redeemer,2.89,Noun
remnant,2.89,Noun
shoptalk,2.89,Noun
staging,2.89,Noun
sum,2.89,Noun
telepath,2.89,Noun
verbalization,2.89,Noun
allotment,2.88,Noun
backbreaker,2.88,Noun
blondeness,2.88,Noun
cutaway,2.88,Noun
cutback,2.88,Noun
easement,2.88,Noun
facet,2.88,Noun
forwarder,2.88,Noun
freeware,2.88,Noun
gastronomy,2.88,Noun
government,2.88,Noun
grayness,2.88,Noun
grumbler,2.88,Noun
irradiation,2.88,Noun
larcenist,2.88,Noun
megahertz,2.88,Noun
multispecies,2.88,Noun
obtainer,2.88,Noun
offshoot,2.88,Noun
oracle,2.88,Noun
raid,2.88,Noun
statistic,2.88,Noun
warrantee,2.88,Noun
discourse,2.87,Noun
entomology,2.87,Noun
gab,2.87,Noun
halftrack,2.87,Noun
herald,2.87,Noun
information,2.87,Noun
lightheadedness,2.87,Noun
numskull,2.87,Noun
oratory,2.87,Noun
parentage,2.87,Noun
quest,2.87,Noun
recommendation,2.87,Noun
rep,2.87,Noun
revolution,2.87,Noun
sedation,2.87,Noun
sensation,2.87,Noun
superpower,2.87,Noun
vanquisher,2.87,Noun
wisp,2.87,Noun
action,2.86,Noun
afternoons,2.86,Noun
age,2.86,Noun
alias,2.86,Noun
apology,2.86,Noun
atrophy,2.86,Noun
baseline,2.86,Noun
bracer,2.86,Noun
climax,2.86,Noun
cohabitation,2.86,Noun
combination,2.86,Noun
confederation,2.86,Noun
coordination,2.86,Noun
devotee,2.86,Noun
emancipator,2.86,Noun
embellishment,2.86,Noun
enquirer,2.86,Noun
exchanger,2.86,Noun
exorcism,2.86,Noun
expulsion,2.86,Noun
fabrication,2.86,Noun
fatso,2.86,Noun
flaw,2.86,Noun
gravity,2.86,Noun
holiday,2.86,Noun
hysteria,2.86,Noun
incident,2.86,Noun
insurance,2.86,Noun
isolationist,2.86,Noun
level,2.86,Noun
meld,2.86,Noun
occultist,2.86,Noun
ophthalmology,2.86,Noun
participation,2.86,Noun
penalty,2.86,Noun
phrase,2.86,Noun
preserver,2.86,Noun
provocateur,2.86,Noun
publishing,2.86,Noun
queue,2.86,Noun
rank,2.86,Noun
refraction,2.86,Noun
regime,2.86,Noun
reinforcement,2.86,Noun
sales,2.86,Noun
sauciness,2.86,Noun
sequel,2.86,Noun
slippage,2.86,Noun
spitfire,2.86,Noun
stern,2.86,Noun
stigmatism,2.86,Noun
subchapter,2.86,Noun
supermom,2.86,Noun
timing,2.86,Noun
underling,2.86,Noun
viewing,2.86,Noun
addiction,2.85,Noun
argument,2.85,Noun
banter,2.85,Noun
blitz,2.85,Noun
breed,2.85,Noun
casualty,2.85,Noun
catalyst,2.85,Noun
coagulator,2.85,Noun
conveyance,2.85,Noun
counseling,2.85,Noun
counteroffer,2.85,Noun
dingdong,2.85,Noun
disruptor,2.85,Noun
earl,2.85,Noun
electrostatics,2.85,Noun
emancipationist,2.85,Noun
esquire,2.85,Noun
expert,2.85,Noun
faction,2.85,Noun
floatability,2.85,Noun
forerunner,2.85,Noun
gigabyte,2.85,Noun
harmonizer,2.85,Noun
highflier,2.85,Noun
iconoclast,2.85,Noun
inquirer,2.85,Noun
intermission,2.85,Noun
intervention,2.85,Noun
knockoff,2.85,Noun
lapse,2.85,Noun
meditation,2.85,Noun
nanosecond,2.85,Noun
nomination,2.85,Noun
nuttiness,2.85,Noun
pitfall,2.85,Noun
profiler,2.85,Noun
puzzler,2.85,Noun
rehydration,2.85,Noun
reimbursement,2.85,Noun
relaxant,2.85,Noun
result,2.85,Noun
sanctum,2.85,Noun
shortwave,2.85,Noun
sleepiness,2.85,Noun
standout,2.85,Noun
tales,2.85,Noun
therapy,2.85,Noun
typhus,2.85,Noun
verb,2.85,Noun
virtuoso,2.85,Noun
beta,2.84,Noun
clank,2.84,Noun
enchantress,2.84,Noun
exobiology,2.84,Noun
inactivity,2.84,Noun
neurochemistry,2.84,Noun
scrounger,2.84,Noun
slosh,2.84,Noun
suppleness,2.84,Noun
task,2.84,Noun
admission,2.83,Noun
adornment,2.83,Noun
anarchist,2.83,Noun
ancestry,2.83,Noun
arousal,2.83,Noun
behaviorist,2.83,Noun
bigamist,2.83,Noun
bigness,2.83,Noun
biophysics,2.83,Noun
busywork,2.83,Noun
century,2.83,Noun
conjurer,2.83,Noun
countersign,2.83,Noun
crackdown,2.83,Noun
criminology,2.83,Noun
deceleration,2.83,Noun
decryption,2.83,Noun
defiler,2.83,Noun
effects,2.83,Noun
emersion,2.83,Noun
enemy,2.83,Noun
enumeration,2.83,Noun
exploration,2.83,Noun
extender,2.83,Noun
imitation,2.83,Noun
instigator,2.83,Noun
layaway,2.83,Noun
layoff,2.83,Noun
legalist,2.83,Noun
messiness,2.83,Noun
miniaturization,2.83,Noun
mirth,2.83,Noun
mutilator,2.83,Noun
nanotechnology,2.83,Noun
neuropathology,2.83,Noun
neurophysiology,2.83,Noun
newbie,2.83,Noun
nonpayment,2.83,Noun
outage,2.83,Noun
overdose,2.83,Noun
oversea,2.83,Noun
peasantry,2.83,Noun
piney,2.83,Noun
polygamy,2.83,Noun
profession,2.83,Noun
pullback,2.83,Noun
radiology,2.83,Noun
relaxer,2.83,Noun
restorer,2.83,Noun
rhapsody,2.83,Noun
rookie,2.83,Noun
shellshock,2.83,Noun
spindling,2.83,Noun
spoils,2.83,Noun
stint,2.83,Noun
subtraction,2.83,Noun
support,2.83,Noun
surrogate,2.83,Noun
sweetness,2.83,Noun
takeover,2.83,Noun
tradecraft,2.83,Noun
visualization,2.83,Noun
zenith,2.83,Noun
adjournment,2.82,Noun
barrelhead,2.82,Noun
battering,2.82,Noun
buzzword,2.82,Noun
category,2.82,Noun
compliment,2.82,Noun
customs,2.82,Noun
dominator,2.82,Noun
finisher,2.82,Noun
gloater,2.82,Noun
groundwork,2.82,Noun
grownup,2.82,Noun
hoarseness,2.82,Noun
hydrophobia,2.82,Noun
hypnotism,2.82,Noun
laundering,2.82,Noun
misheard,2.82,Noun
nutrition,2.82,Noun
orchestration,2.82,Noun
partnership,2.82,Noun
perfectionist,2.82,Noun
phonics,2.82,Noun
populace,2.82,Noun
predictor,2.82,Noun
procrastinator,2.82,Noun
recreation,2.82,Noun
redo,2.82,Noun
rerecord,2.82,Noun
security,2.82,Noun
shuttering,2.82,Noun
sightsee,2.82,Noun
substitute,2.82,Noun
term,2.82,Noun
tidiness,2.82,Noun
vertigo,2.82,Noun
virginity,2.82,Noun
adjustment,2.81,Noun
adolescence,2.81,Noun
arranger,2.81,Noun
blight,2.81,Noun
bombardment,2.81,Noun
codefendant,2.81,Noun
compilation,2.81,Noun
complainer,2.81,Noun
constructionist,2.81,Noun
delicacy,2.81,Noun
dioxide,2.81,Noun
dissertation,2.81,Noun
domination,2.81,Noun
draughts,2.81,Noun
durability,2.81,Noun
encore,2.81,Noun
evildoer,2.81,Noun
expediter,2.81,Noun
flincher,2.81,Noun
importation,2.81,Noun
inhibitor,2.81,Noun
interconnect,2.81,Noun
interface,2.81,Noun
internment,2.81,Noun
liquidation,2.81,Noun
nobility,2.81,Noun
overbuilt,2.81,Noun
periphery,2.81,Noun
piracy,2.81,Noun
refusal,2.81,Noun
republic,2.81,Noun
review,2.81,Noun
shift,2.81,Noun
singsong,2.81,Noun
stamina,2.81,Noun
stinker,2.81,Noun
stronghold,2.81,Noun
tempo,2.81,Noun
tirade,2.81,Noun
updraft,2.81,Noun
aboveboard,2.8,Noun
backer,2.8,Noun
clamor,2.8,Noun
conferencing,2.8,Noun
corporal,2.8,Noun
deletion,2.8,Noun
division,2.8,Noun
firebrand,2.8,Noun
flyby,2.8,Noun
frequenter,2.8,Noun
inset,2.8,Noun
moron,2.8,Noun
overtime,2.8,Noun
pipsqueak,2.8,Noun
pseudonym,2.8,Noun
reflux,2.8,Noun
relationship,2.8,Noun
repressor,2.8,Noun
sacrifice,2.8,Noun
surcharge,2.8,Noun
theses,2.8,Noun
tidings,2.8,Noun
adultery,2.79,Noun
announcement,2.79,Noun
attractor,2.79,Noun
brawn,2.79,Noun
briefing,2.79,Noun
chaos,2.79,Noun
confederacy,2.79,Noun
consolidation,2.79,Noun
contagion,2.79,Noun
corporation,2.79,Noun
daylong,2.79,Noun
delay,2.79,Noun
direction,2.79,Noun
discount,2.79,Noun
eliminator,2.79,Noun
evolutionist,2.79,Noun
factor,2.79,Noun
furlong,2.79,Noun
imaging,2.79,Noun
kleptomaniac,2.79,Noun
lesson,2.79,Noun
middleman,2.79,Noun
modification,2.79,Noun
oath,2.79,Noun
order,2.79,Noun
parting,2.79,Noun
pedigree,2.79,Noun
phosphorescence,2.79,Noun
plumper,2.79,Noun
postpartum,2.79,Noun
potshot,2.79,Noun
powerhouse,2.79,Noun
proportionality,2.79,Noun
rebalance,2.79,Noun
redecoration,2.79,Noun
republican,2.79,Noun
revival,2.79,Noun
science,2.79,Noun
seamanship,2.79,Noun
sentencing,2.79,Noun
solo,2.79,Noun
struggle,2.79,Noun
surname,2.79,Noun
sweetheart,2.79,Noun
symmetry,2.79,Noun
synch,2.79,Noun
terrorism,2.79,Noun
tightness,2.79,Noun
toxicity,2.79,Noun
turnabout,2.79,Noun
update,2.79,Noun
weirdo,2.79,Noun
administration,2.78,Noun
blamer,2.78,Noun
compromiser,2.78,Noun
crusade,2.78,Noun
decider,2.78,Noun
decontamination,2.78,Noun
deepness,2.78,Noun
dispersal,2.78,Noun
dreamboat,2.78,Noun
dud,2.78,Noun
explainer,2.78,Noun
forecast,2.78,Noun
furies,2.78,Noun
grubbiness,2.78,Noun
hodgepodge,2.78,Noun
hypnosis,2.78,Noun
indices,2.78,Noun
interoffice,2.78,Noun
jaunt,2.78,Noun
knighthood,2.78,Noun
laughingstock,2.78,Noun
licensure,2.78,Noun
luminary,2.78,Noun
motherland,2.78,Noun
nemeses,2.78,Noun
pharmacology,2.78,Noun
reenlist,2.78,Noun
retrial,2.78,Noun
saboteur,2.78,Noun
sendoff,2.78,Noun
shakeup,2.78,Noun
sideway,2.78,Noun
squalor,2.78,Noun
storyline,2.78,Noun
surge,2.78,Noun
trimester,2.78,Noun
warpath,2.78,Noun
abridge,2.77,Noun
aeration,2.77,Noun
babyhood,2.77,Noun
confessional,2.77,Noun
decease,2.77,Noun
denomination,2.77,Noun
detoxifier,2.77,Noun
dictatorship,2.77,Noun
disturber,2.77,Noun
dweeb,2.77,Noun
enquiry,2.77,Noun
expatriate,2.77,Noun
judgeship,2.77,Noun
leadoff,2.77,Noun
provoker,2.77,Noun
quietness,2.77,Noun
reiteration,2.77,Noun
rematch,2.77,Noun
returner,2.77,Noun
rollback,2.77,Noun
sleeplessness,2.77,Noun
squelching,2.77,Noun
washout,2.77,Noun
whiff,2.77,Noun
anticoagulation,2.76,Noun
bargaining,2.76,Noun
boogieman,2.76,Noun
boycott,2.76,Noun
breathlessness,2.76,Noun
captivity,2.76,Noun
charm,2.76,Noun
commerce,2.76,Noun
devastation,2.76,Noun
dividend,2.76,Noun
doer,2.76,Noun
endocrinology,2.76,Noun
entanglement,2.76,Noun
exhibitionism,2.76,Noun
expenditure,2.76,Noun
export,2.76,Noun
fatherhood,2.76,Noun
finale,2.76,Noun
fluster,2.76,Noun
habit,2.76,Noun
healing,2.76,Noun
implementer,2.76,Noun
individualist,2.76,Noun
internationalist,2.76,Noun
intimidator,2.76,Noun
lifelessness,2.76,Noun
maternity,2.76,Noun
oppressor,2.76,Noun
outburst,2.76,Noun
palsy,2.76,Noun
policy,2.76,Noun
pundit,2.76,Noun
roleplaying,2.76,Noun
romp,2.76,Noun
sigma,2.76,Noun
slurry,2.76,Noun
sovereignty,2.76,Noun
stead,2.76,Noun
stealth,2.76,Noun
synopsis,2.76,Noun
thinness,2.76,Noun
uptake,2.76,Noun
antagonist,2.75,Noun
bestiality,2.75,Noun
biosynthesis,2.75,Noun
bounciness,2.75,Noun
breakdown,2.75,Noun
chauvinist,2.75,Noun
cleansing,2.75,Noun
cliffy,2.75,Noun
coalition,2.75,Noun
cohort,2.75,Noun
dictation,2.75,Noun
engagement,2.75,Noun
ghostwrite,2.75,Noun
immunotherapy,2.75,Noun
interruption,2.75,Noun
linkage,2.75,Noun
pressurization,2.75,Noun
proposal,2.75,Noun
reduction,2.75,Noun
rendezvous,2.75,Noun
retort,2.75,Noun
ropey,2.75,Noun
silliness,2.75,Noun
wayside,2.75,Noun
amino,2.74,Noun
amount,2.74,Noun
appetite,2.74,Noun
approach,2.74,Noun
arithmetic,2.74,Noun
augmentation,2.74,Noun
blankness,2.74,Noun
convection,2.74,Noun
cusp,2.74,Noun
detainment,2.74,Noun
exchange,2.74,Noun
fatherland,2.74,Noun
hypnotherapy,2.74,Noun
indictment,2.74,Noun
interaction,2.74,Noun
malfunction,2.74,Noun
mayday,2.74,Noun
mocker,2.74,Noun
molestation,2.74,Noun
mothering,2.74,Noun
nationality,2.74,Noun
noisiness,2.74,Noun
oddball,2.74,Noun
outtake,2.74,Noun
payoff,2.74,Noun
pliability,2.74,Noun
publicity,2.74,Noun
pungency,2.74,Noun
regimen,2.74,Noun
revision,2.74,Noun
sake,2.74,Noun
sampling,2.74,Noun
semi,2.74,Noun
tenderfoot,2.74,Noun
thermodynamics,2.74,Noun
advice,2.73,Noun
beginner,2.73,Noun
believer,2.73,Noun
brownnoser,2.73,Noun
clause,2.73,Noun
council,2.73,Noun
curfew,2.73,Noun
dandy,2.73,Noun
engorgement,2.73,Noun
fader,2.73,Noun
festivity,2.73,Noun
freestyle,2.73,Noun
getup,2.73,Noun
grouch,2.73,Noun
incandescence,2.73,Noun
indicator,2.73,Noun
jihad,2.73,Noun
mantra,2.73,Noun
masochist,2.73,Noun
nexus,2.73,Noun
orthography,2.73,Noun
preface,2.73,Noun
repayment,2.73,Noun
repose,2.73,Noun
shakedown,2.73,Noun
snitcher,2.73,Noun
sourpuss,2.73,Noun
vegetarianism,2.73,Noun
abrasiveness,2.72,Noun
activity,2.72,Noun
advocate,2.72,Noun
blockbuster,2.72,Noun
christening,2.72,Noun
debt,2.72,Noun
dexterity,2.72,Noun
dilapidation,2.72,Noun
directive,2.72,Noun
displacement,2.72,Noun
dryness,2.72,Noun
enshrine,2.72,Noun
eradicator,2.72,Noun
fact,2.72,Noun
grump,2.72,Noun
heft,2.72,Noun
hypochondria,2.72,Noun
maidenhood,2.72,Noun
management,2.72,Noun
misfit,2.72,Noun
nosiness,2.72,Noun
opportunist,2.72,Noun
outing,2.72,Noun
overpopulation,2.72,Noun
paradise,2.72,Noun
physiology,2.72,Noun
presence,2.72,Noun
ragtag,2.72,Noun
rants,2.72,Noun
redeployment,2.72,Noun
sadist,2.72,Noun
saturation,2.72,Noun
smartass,2.72,Noun
soliloquy,2.72,Noun
theme,2.72,Noun
trait,2.72,Noun
trauma,2.72,Noun
treble,2.72,Noun
trillion,2.72,Noun
undulation,2.72,Noun
whopper,2.72,Noun
abuse,2.71,Noun
access,2.71,Noun
commotion,2.71,Noun
concession,2.71,Noun
cootie,2.71,Noun
credit,2.71,Noun
cult,2.71,Noun
downer,2.71,Noun
dynamo,2.71,Noun
enormousness,2.71,Noun
escrow,2.71,Noun
flattery,2.71,Noun
fortnight,2.71,Noun
looseness,2.71,Noun
malformation,2.71,Noun
moocher,2.71,Noun
pregame,2.71,Noun
procreation,2.71,Noun
quotient,2.71,Noun
reinsertion,2.71,Noun
sellout,2.71,Noun
shocker,2.71,Noun
slipstream,2.71,Noun
stereotyping,2.71,Noun
swiftness,2.71,Noun
tussle,2.71,Noun
underclass,2.71,Noun
underdog,2.71,Noun
undernourishment,2.71,Noun
vagrancy,2.71,Noun
vampirism,2.71,Noun
apprenticeship,2.7,Noun
cadence,2.7,Noun
connoisseur,2.7,Noun
contamination,2.7,Noun
conversationalist,2.7,Noun
coverage,2.7,Noun
crosscurrent,2.7,Noun
delegation,2.7,Noun
disturbance,2.7,Noun
emigration,2.7,Noun
encourager,2.7,Noun
epidemiology,2.7,Noun
equilateral,2.7,Noun
ghoul,2.7,Noun
grief,2.7,Noun
inquiry,2.7,Noun
instant,2.7,Noun
interception,2.7,Noun
loaner,2.7,Noun
markup,2.7,Noun
millionth,2.7,Noun
miscreant,2.7,Noun
misogynist,2.7,Noun
morph,2.7,Noun
multisystem,2.7,Noun
nurturer,2.7,Noun
oldness,2.7,Noun
pang,2.7,Noun
percent,2.7,Noun
pushover,2.7,Noun
reflexology,2.7,Noun
replacer,2.7,Noun
routine,2.7,Noun
snob,2.7,Noun
stupor,2.7,Noun
tabulation,2.7,Noun
testament,2.7,Noun
tribunal,2.7,Noun
underwriting,2.7,Noun
unsnarl,2.7,Noun
utterance,2.7,Noun
vintage,2.7,Noun
vocation,2.7,Noun
annihilation,2.69,Noun
autism,2.69,Noun
bidding,2.69,Noun
cloning,2.69,Noun
colonization,2.69,Noun
complaint,2.69,Noun
covenant,2.69,Noun
crux,2.69,Noun
customizer,2.69,Noun
deaconship,2.69,Noun
enchanter,2.69,Noun
engineering,2.69,Noun
event,2.69,Noun
extortion,2.69,Noun
forces,2.69,Noun
frequency,2.69,Noun
impeachment,2.69,Noun
inaccuracy,2.69,Noun
indenture,2.69,Noun
inflow,2.69,Noun
integrator,2.69,Noun
kleptomania,2.69,Noun
legion,2.69,Noun
life,2.69,Noun
masochism,2.69,Noun
mastery,2.69,Noun
millisecond,2.69,Noun
monopoly,2.69,Noun
networking,2.69,Noun
neutron,2.69,Noun
omen,2.69,Noun
overload,2.69,Noun
rebound,2.69,Noun
reshaping,2.69,Noun
rottenness,2.69,Noun
scratchy,2.69,Noun
sharpness,2.69,Noun
skirmish,2.69,Noun
swagger,2.69,Noun
trifle,2.69,Noun
underdone,2.69,Noun
weightlessness,2.69,Noun
accreditation,2.68,Noun
aggression,2.68,Noun
ambassadorship,2.68,Noun
bachelorhood,2.68,Noun
bankruptcy,2.68,Noun
bisexuality,2.68,Noun
bitchiness,2.68,Noun
blockhead,2.68,Noun
byte,2.68,Noun
challenger,2.68,Noun
clique,2.68,Noun
counterirritant,2.68,Noun
custom,2.68,Noun
dabbler,2.68,Noun
danger,2.68,Noun
decree,2.68,Noun
ditz,2.68,Noun
elongation,2.68,Noun
entity,2.68,Noun
error,2.68,Noun
expanse,2.68,Noun
expressionist,2.68,Noun
gains,2.68,Noun
gentile,2.68,Noun
guardianship,2.68,Noun
holdout,2.68,Noun
insomnia,2.68,Noun
luminosity,2.68,Noun
novice,2.68,Noun
problem,2.68,Noun
proofing,2.68,Noun
recovery,2.68,Noun
repossession,2.68,Noun
resistance,2.68,Noun
reverb,2.68,Noun
reverberation,2.68,Noun
ruddiness,2.68,Noun
severance,2.68,Noun
sleight,2.68,Noun
swindle,2.68,Noun
thermo,2.68,Noun
tiredness,2.68,Noun
twit,2.68,Noun
uppers,2.68,Noun
yearlong,2.68,Noun
yuppie,2.68,Noun
analog,2.67,Noun
aura,2.67,Noun
betrothal,2.67,Noun
bungler,2.67,Noun
caste,2.67,Noun
castoff,2.67,Noun
conductivity,2.67,Noun
coolness,2.67,Noun
deportment,2.67,Noun
derailment,2.67,Noun
dialect,2.67,Noun
dingbat,2.67,Noun
dinky,2.67,Noun
disinfection,2.67,Noun
distension,2.67,Noun
diversion,2.67,Noun
doohickey,2.67,Noun
electorate,2.67,Noun
embezzlement,2.67,Noun
escapade,2.67,Noun
freebie,2.67,Noun
heroism,2.67,Noun
hoax,2.67,Noun
incursion,2.67,Noun
jabber,2.67,Noun
lookup,2.67,Noun
masculinity,2.67,Noun
moralist,2.67,Noun
noon,2.67,Noun
peon,2.67,Noun
pinnacle,2.67,Noun
procedure,2.67,Noun
proof,2.67,Noun
quickie,2.67,Noun
retailing,2.67,Noun
retardant,2.67,Noun
style,2.67,Noun
submersion,2.67,Noun
taxation,2.67,Noun
toil,2.67,Noun
tribute,2.67,Noun
violation,2.67,Noun
vocalization,2.67,Noun
agenda,2.66,Noun
deadline,2.66,Noun
deceiver,2.66,Noun
designator,2.66,Noun
disembody,2.66,Noun
distress,2.66,Noun
immobilizer,2.66,Noun
parole,2.66,Noun
politics,2.66,Noun
pro,2.66,Noun
riffraff,2.66,Noun
shares,2.66,Noun
statehood,2.66,Noun
tiptop,2.66,Noun
articulation,2.65,Noun
benchmarking,2.65,Noun
bewitcher,2.65,Noun
citizenry,2.65,Noun
colorfast,2.65,Noun
conduction,2.65,Noun
cosmopolitan,2.65,Noun
cosponsor,2.65,Noun
crossover,2.65,Noun
deadweight,2.65,Noun
estimate,2.65,Noun
exotica,2.65,Noun
gamey,2.65,Noun
gamut,2.65,Noun
illuminati,2.65,Noun
lightener,2.65,Noun
limbo,2.65,Noun
logarithm,2.65,Noun
minority,2.65,Noun
nimrod,2.65,Noun
overabundance,2.65,Noun
prospectus,2.65,Noun
provision,2.65,Noun
rental,2.65,Noun
restoration,2.65,Noun
retune,2.65,Noun
sandman,2.65,Noun
segregation,2.65,Noun
signatory,2.65,Noun
steadiness,2.65,Noun
switchover,2.65,Noun
tinge,2.65,Noun
accumulator,2.64,Noun
acronym,2.64,Noun
anecdote,2.64,Noun
annuity,2.64,Noun
assent,2.64,Noun
autoimmune,2.64,Noun
bigamy,2.64,Noun
cakewalk,2.64,Noun
consequence,2.64,Noun
contrast,2.64,Noun
couture,2.64,Noun
craftsmanship,2.64,Noun
cynic,2.64,Noun
demander,2.64,Noun
diction,2.64,Noun
digitalization,2.64,Noun
disbursement,2.64,Noun
distributorship,2.64,Noun
downbeat,2.64,Noun
dyslexia,2.64,Noun
ecology,2.64,Noun
excuser,2.64,Noun
goodie,2.64,Noun
immersion,2.64,Noun
kilter,2.64,Noun
liquidity,2.64,Noun
modulation,2.64,Noun
naysayer,2.64,Noun
odyssey,2.64,Noun
overexcitement,2.64,Noun
overheads,2.64,Noun
permeability,2.64,Noun
scam,2.64,Noun
smithereens,2.64,Noun
superconductivity,2.64,Noun
tamer,2.64,Noun
telekinesis,2.64,Noun
touchstone,2.64,Noun
trivia,2.64,Noun
tryout,2.64,Noun
upstart,2.64,Noun
victimizer,2.64,Noun
withholder,2.64,Noun
birthrate,2.63,Noun
boohoo,2.63,Noun
burden,2.63,Noun
cavalier,2.63,Noun
clash,2.63,Noun
cleanliness,2.63,Noun
consignment,2.63,Noun
counterpart,2.63,Noun
deflation,2.63,Noun
deposer,2.63,Noun
deterrent,2.63,Noun
diagnosis,2.63,Noun
disorganization,2.63,Noun
disrupter,2.63,Noun
edict,2.63,Noun
explosiveness,2.63,Noun
